year	month	day	blockNum	chosenRes	colorIncr	colrDistPres	colrTargPres	colrTargTime	cueCond	fixBreak	nResps	respCorrect	respOrder	tFixBreak	tPostCue	tRes	targCategory	targSide	targTime	targTimeDistSideCatg	targTimeDistSideToken	targTimeTargSideCatg	targTimeTargSideToken	trial	trialDone	trialFixX	trialFixY	whichTask	wordDistPres	wordDur	wordTargPres	wordTargTime	targPres	distPres	subjectNum	dateNum	thisBlockAccuracy	tFixBreakFromRSVPStart	congruent	RT	reportedPresence	reportedRating	excludeBlock_BadDifficulty	
2016.000000	6.000000	20.000000	10.000000	7.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591894	4.223877	7.000000	2.000000	2.000000	9.000000	7.000000	5.000000	11.000000	2.000000	1.000000	442.000000	277.000000	2.000000	1.000000	0.058355	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.631983	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	2.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.817004	4.223877	7.000000	1.000000	2.000000	9.000000	7.000000	5.000000	11.000000	2.000000	1.000000	442.000000	277.000000	2.000000	1.000000	0.058355	0.000000	3.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.406874	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	6.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591842	4.588839	7.000000	2.000000	3.000000	15.000000	7.000000	3.000000	7.000000	3.000000	1.000000	441.000000	286.000000	2.000000	1.000000	0.058355	1.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.996997	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	4.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.025352	4.588839	7.000000	1.000000	3.000000	15.000000	7.000000	3.000000	7.000000	3.000000	1.000000	441.000000	286.000000	2.000000	1.000000	0.058355	1.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.563487	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	6.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591847	5.320108	7.000000	2.000000	2.000000	9.000000	1.000000	31.000000	7.000000	4.000000	1.000000	446.000000	271.000000	2.000000	0.000000	0.058355	1.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	2.728261	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	2.000000	0.103704	0.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.775421	5.320108	7.000000	1.000000	2.000000	9.000000	1.000000	31.000000	7.000000	4.000000	1.000000	446.000000	271.000000	2.000000	0.000000	0.058355	1.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.544686	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	8.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.600226	4.349586	7.000000	2.000000	4.000000	3.000000	7.000000	17.000000	5.000000	5.000000	1.000000	450.000000	265.000000	2.000000	1.000000	0.058355	0.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.749361	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.817002	4.349586	7.000000	1.000000	4.000000	3.000000	7.000000	17.000000	5.000000	5.000000	1.000000	450.000000	265.000000	2.000000	1.000000	0.058355	0.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.532585	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	7.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591894	4.519562	7.000000	2.000000	5.000000	33.000000	9.000000	32.000000	7.000000	6.000000	1.000000	445.000000	269.000000	2.000000	0.000000	0.058355	1.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.927668	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.875340	4.519562	7.000000	1.000000	5.000000	33.000000	9.000000	32.000000	7.000000	6.000000	1.000000	445.000000	269.000000	2.000000	0.000000	0.058355	1.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.644222	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591837	4.350039	7.000000	1.000000	3.000000	10.000000	7.000000	27.000000	7.000000	7.000000	1.000000	449.000000	284.000000	2.000000	1.000000	0.058355	1.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.758203	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	8.000000	0.103704	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.825331	4.350039	7.000000	2.000000	3.000000	10.000000	7.000000	27.000000	7.000000	7.000000	1.000000	449.000000	284.000000	2.000000	1.000000	0.058355	1.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.524709	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	8.000000	0.103704	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591896	4.520355	7.000000	2.000000	6.000000	29.000000	7.000000	10.000000	5.000000	8.000000	1.000000	446.000000	273.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.928459	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.900295	4.520355	7.000000	1.000000	6.000000	29.000000	7.000000	10.000000	5.000000	8.000000	1.000000	446.000000	273.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.620060	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	4.000000	0.103704	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591894	4.553206	7.000000	1.000000	3.000000	10.000000	10.000000	2.000000	7.000000	9.000000	1.000000	446.000000	272.000000	2.000000	0.000000	0.058355	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.961312	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	7.000000	0.103704	1.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.883674	4.553206	7.000000	2.000000	3.000000	10.000000	10.000000	2.000000	7.000000	9.000000	1.000000	446.000000	272.000000	2.000000	0.000000	0.058355	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.669532	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	4.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591896	4.605036	7.000000	1.000000	3.000000	13.000000	7.000000	21.000000	7.000000	10.000000	1.000000	447.000000	266.000000	2.000000	1.000000	0.058355	1.000000	5.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	2.013141	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	6.000000	0.103704	0.000000	1.000000	3.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.975352	4.605036	7.000000	2.000000	3.000000	13.000000	7.000000	21.000000	7.000000	10.000000	1.000000	447.000000	266.000000	2.000000	1.000000	0.058355	1.000000	5.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.629684	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591895	4.576184	7.000000	1.000000	6.000000	30.000000	4.000000	17.000000	11.000000	11.000000	1.000000	450.000000	266.000000	2.000000	0.000000	0.058355	0.000000	4.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.984289	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	5.000000	0.103704	0.000000	0.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.892008	4.576184	7.000000	2.000000	6.000000	30.000000	4.000000	17.000000	11.000000	11.000000	1.000000	450.000000	266.000000	2.000000	0.000000	0.058355	0.000000	4.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.684176	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	3.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591845	4.395494	7.000000	1.000000	6.000000	1.000000	12.000000	5.000000	6.000000	12.000000	1.000000	445.000000	273.000000	2.000000	0.000000	0.058355	0.000000	2.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.803649	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	6.000000	0.103704	1.000000	0.000000	6.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.842008	4.395494	7.000000	2.000000	6.000000	1.000000	12.000000	5.000000	6.000000	12.000000	1.000000	445.000000	273.000000	2.000000	0.000000	0.058355	0.000000	2.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.553486	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	NaN	0.103704	0.000000	0.000000	4.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.284061	NaN	1.907177	7.000000	1.000000	4.000000	26.000000	12.000000	1.000000	7.000000	13.000000	0.000000	385.000000	319.000000	2.000000	0.000000	0.058355	1.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	-0.591643	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	10.000000	NaN	0.103704	0.000000	0.000000	4.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.284061	NaN	1.907177	7.000000	2.000000	4.000000	26.000000	12.000000	1.000000	7.000000	13.000000	0.000000	385.000000	319.000000	2.000000	0.000000	0.058355	1.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	-0.591643	1.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	10.000000	5.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591895	4.232663	7.000000	2.000000	4.000000	21.000000	2.000000	18.000000	7.000000	14.000000	1.000000	411.000000	349.000000	2.000000	0.000000	0.058355	1.000000	2.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.640768	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	0.000000	1.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.808670	4.232663	7.000000	1.000000	4.000000	21.000000	2.000000	18.000000	7.000000	14.000000	1.000000	411.000000	349.000000	2.000000	0.000000	0.058355	1.000000	2.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.423993	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591895	4.716611	7.000000	1.000000	4.000000	33.000000	8.000000	24.000000	9.000000	15.000000	1.000000	427.000000	361.000000	2.000000	0.000000	0.058355	0.000000	4.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	2.124715	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	6.000000	0.103704	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.867010	4.716611	7.000000	2.000000	4.000000	33.000000	8.000000	24.000000	9.000000	15.000000	1.000000	427.000000	361.000000	2.000000	0.000000	0.058355	0.000000	4.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.849600	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	NaN	0.103704	0.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.475983	NaN	2.044536	7.000000	1.000000	2.000000	21.000000	7.000000	28.000000	3.000000	16.000000	0.000000	424.000000	322.000000	2.000000	1.000000	0.058355	0.000000	4.000000	1.000000	0.000000	5.000000	2.000000	0.633333	-0.399720	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	10.000000	NaN	0.103704	0.000000	1.000000	2.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.475983	NaN	2.044536	7.000000	2.000000	2.000000	21.000000	7.000000	28.000000	3.000000	16.000000	0.000000	424.000000	322.000000	2.000000	1.000000	0.058355	0.000000	4.000000	0.000000	1.000000	5.000000	2.000000	0.633333	-0.399720	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	10.000000	1.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591896	4.411703	7.000000	1.000000	4.000000	25.000000	2.000000	27.000000	7.000000	17.000000	1.000000	421.000000	355.000000	2.000000	0.000000	0.058355	1.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.819807	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	10.000000	5.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.875292	4.411703	7.000000	2.000000	4.000000	25.000000	2.000000	27.000000	7.000000	17.000000	1.000000	421.000000	355.000000	2.000000	0.000000	0.058355	1.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.536411	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.600229	4.171598	8.000000	2.000000	3.000000	17.000000	8.000000	1.000000	8.000000	1.000000	1.000000	404.000000	361.000000	2.000000	1.000000	0.058355	1.000000	4.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.571369	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	1.000000	0.000000	3.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.808668	4.171598	8.000000	1.000000	3.000000	17.000000	8.000000	1.000000	8.000000	1.000000	1.000000	404.000000	361.000000	2.000000	1.000000	0.058355	1.000000	4.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.362930	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	3.000000	0.103704	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591906	4.579330	8.000000	1.000000	2.000000	3.000000	8.000000	11.000000	10.000000	2.000000	1.000000	406.000000	337.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.987425	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	6.000000	0.103704	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.992036	4.579330	8.000000	2.000000	2.000000	3.000000	8.000000	11.000000	10.000000	2.000000	1.000000	406.000000	337.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.587294	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	8.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591945	4.305952	8.000000	2.000000	5.000000	10.000000	8.000000	18.000000	8.000000	3.000000	1.000000	404.000000	330.000000	2.000000	1.000000	0.058355	1.000000	4.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.714007	1.000000	2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.825388	4.305952	8.000000	1.000000	5.000000	10.000000	8.000000	18.000000	8.000000	3.000000	1.000000	404.000000	330.000000	2.000000	1.000000	0.058355	1.000000	4.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.480564	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591897	4.312809	8.000000	2.000000	5.000000	26.000000	8.000000	32.000000	7.000000	4.000000	1.000000	400.000000	354.000000	2.000000	1.000000	0.058355	0.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.720912	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.842005	4.312809	8.000000	1.000000	5.000000	26.000000	8.000000	32.000000	7.000000	4.000000	1.000000	400.000000	354.000000	2.000000	1.000000	0.058355	0.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.470804	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591793	4.599016	8.000000	1.000000	5.000000	2.000000	8.000000	15.000000	3.000000	5.000000	1.000000	401.000000	360.000000	2.000000	1.000000	0.058355	0.000000	2.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	2.007223	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.992016	4.599016	8.000000	2.000000	5.000000	2.000000	8.000000	15.000000	3.000000	5.000000	1.000000	401.000000	360.000000	2.000000	1.000000	0.058355	0.000000	2.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.607000	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591896	4.386398	8.000000	1.000000	4.000000	25.000000	8.000000	33.000000	8.000000	6.000000	1.000000	404.000000	354.000000	2.000000	1.000000	0.058355	1.000000	6.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.794502	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	7.000000	0.103704	1.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.858623	4.386398	8.000000	2.000000	4.000000	25.000000	8.000000	33.000000	8.000000	6.000000	1.000000	404.000000	354.000000	2.000000	1.000000	0.058355	1.000000	6.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.527775	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591946	4.448278	8.000000	1.000000	5.000000	1.000000	7.000000	20.000000	3.000000	7.000000	1.000000	404.000000	350.000000	2.000000	0.000000	0.058355	0.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.856333	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	0.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.875395	4.448278	8.000000	2.000000	5.000000	1.000000	7.000000	20.000000	3.000000	7.000000	1.000000	404.000000	350.000000	2.000000	0.000000	0.058355	0.000000	6.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.572883	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591996	4.323659	8.000000	2.000000	4.000000	26.000000	10.000000	13.000000	2.000000	8.000000	1.000000	404.000000	355.000000	2.000000	0.000000	0.058355	0.000000	5.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.731662	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	0.000000	4.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.767100	4.323659	8.000000	1.000000	4.000000	26.000000	10.000000	13.000000	2.000000	8.000000	1.000000	404.000000	355.000000	2.000000	0.000000	0.058355	0.000000	5.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.556559	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591894	4.261115	8.000000	2.000000	2.000000	20.000000	2.000000	26.000000	8.000000	9.000000	1.000000	403.000000	362.000000	2.000000	0.000000	0.058355	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.669221	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	1.000000	1.000000	2.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.858572	4.261115	8.000000	1.000000	2.000000	20.000000	2.000000	26.000000	8.000000	9.000000	1.000000	403.000000	362.000000	2.000000	0.000000	0.058355	1.000000	6.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.402543	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	5.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591894	4.403896	8.000000	2.000000	2.000000	4.000000	8.000000	25.000000	8.000000	10.000000	1.000000	400.000000	365.000000	2.000000	1.000000	0.058355	1.000000	5.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.812002	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	1.000000	0.103704	0.000000	0.000000	2.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.842016	4.403896	8.000000	1.000000	2.000000	4.000000	8.000000	25.000000	8.000000	10.000000	1.000000	400.000000	365.000000	2.000000	1.000000	0.058355	1.000000	5.000000	0.000000	0.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.561880	0.000000	-2.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	2.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591894	4.918794	8.000000	1.000000	5.000000	11.000000	2.000000	19.000000	10.000000	11.000000	1.000000	402.000000	369.000000	2.000000	0.000000	0.058355	0.000000	4.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	2.326899	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	7.000000	0.103704	0.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	4.483735	4.918794	8.000000	2.000000	5.000000	11.000000	2.000000	19.000000	10.000000	11.000000	1.000000	402.000000	369.000000	2.000000	0.000000	0.058355	0.000000	4.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.435058	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	3.000000	0.103704	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591894	4.203039	8.000000	1.000000	5.000000	12.000000	4.000000	20.000000	5.000000	12.000000	1.000000	406.000000	352.000000	2.000000	0.000000	0.058355	0.000000	3.000000	0.000000	1.000000	5.000000	2.000000	0.633333	NaN	0.000000	1.611145	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	6.000000	0.103704	1.000000	0.000000	5.000000	0.000000	0.000000	2.000000	0.000000	2.000000	NaN	3.783591	4.203039	8.000000	2.000000	5.000000	12.000000	4.000000	20.000000	5.000000	12.000000	1.000000	406.000000	352.000000	2.000000	0.000000	0.058355	0.000000	3.000000	1.000000	0.000000	5.000000	2.000000	0.633333	NaN	0.000000	0.419449	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	2.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	0.000000	1.000000	NaN	2.591894	4.360273	8.000000	1.000000	5.000000	16.000000	8.000000	31.000000	3.000000	13.000000	1.000000	404.000000	357.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	1.768379	0.000000	-1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	7.000000	0.103704	1.000000	1.000000	5.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	3.908678	4.360273	8.000000	2.000000	5.000000	16.000000	8.000000	31.000000	3.000000	13.000000	1.000000	404.000000	357.000000	2.000000	1.000000	0.058355	0.000000	5.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	0.451595	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	7.000000	0.103704	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	1.000000	NaN	2.591896	6.617715	8.000000	2.000000	6.000000	14.000000	8.000000	20.000000	8.000000	14.000000	1.000000	406.000000	336.000000	2.000000	1.000000	0.058355	1.000000	4.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	4.025818	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	3.000000	0.103704	1.000000	1.000000	6.000000	0.000000	0.000000	2.000000	1.000000	2.000000	NaN	4.067028	6.617715	8.000000	1.000000	6.000000	14.000000	8.000000	20.000000	8.000000	14.000000	1.000000	406.000000	336.000000	2.000000	1.000000	0.058355	1.000000	4.000000	1.000000	1.000000	5.000000	2.000000	0.633333	NaN	1.000000	2.550687	1.000000	1.000000	0.000000	
2016.000000	6.000000	20.000000	11.000000	NaN	0.103704	0.000000	1.000000	5.000000	0.000000	1.000000	2.000000	NaN	1.000000	1.712377	NaN	2.318450	8.000000	2.000000	5.000000	11.000000	8.000000	26.000000	8.000000	15.000000	0.000000	412.000000	349.000000	2.000000	1.000000	0.058355	1.000000	6.000000	1.000000	0.000000	5.000000	2.000000	0.633333	-0.163326	0.000000	NaN	0.000000	NaN	0.000000	
2016.000000	6.000000	20.000000	11.000000	NaN	0.103704	0.000000	1.000000	5.000000	0.000000	1.000000	2.000000	NaN	2.000000	1.712377	NaN	2.318450	8.000000	1.000000	5.000000	11.000000	8.000000	26.000000	8.000000	15.000000	0.000000	412.000000	349.000000	2.000000	1.000000	0.058355	1.000000	6.000000	0.000000	1.000000	5.000000	2.000000	0.633333	-0.163326	0.000000	NaN	0.000000	NaN	0.000000	
